record_id,craft_cluster,state,craft_category,material,production_days,artisan_experience_years,raw_material_cost_inr,daily_wage_rate_inr,labor_cost_inr,cost_floor_inr,fair_trade_price_inr,gi_tagged,dye_type,seasonal_quarter,festive_multiplier,market_clearing_price_inr,demand_score,units_sold_monthly,buyer_rating
KS-CRAFT-0427,Kullu Geometric Shawls,Himachal Pradesh,Textiles,Indigenous Himalayan Sheep Wool,8,6,1913.56,560.0,4480.0,6393.56,7991.95,1,Natural Unbleached Wool Hues,Q1 (Jan-Mar),1.1,10726.89,93.8,17,4.71
KS-CRAFT-0428,Bastar Wrought Iron,Chhattisgarh,Metalwork,Hand-Forged Recycled Iron,5,4,1206.51,540.0,2700.0,3906.51,4883.14,1,Black Oxide Patina,Q3 (Jul-Sep),1.15,6800.8,90.8,16,4.63
KS-CRAFT-0429,Bastar Wrought Iron,Chhattisgarh,Metalwork,Hand-Forged Recycled Iron,6,15,1166.74,540.0,3240.0,4406.74,5508.42,1,Black Oxide Patina,Q3 (Jul-Sep),1.15,7771.48,93.7,23,4.6
KS-CRAFT-0430,Bastar Wrought Iron,Chhattisgarh,Metalwork,Hand-Forged Recycled Iron,2,31,984.25,540.0,1080.0,2064.25,2580.31,1,Black Oxide Patina,Q2 (Apr-Jun),0.95,3302.04,77.4,19,4.58
KS-CRAFT-0431,Mithila Madhubani,Bihar,Folk Painting,Handmade Recycled Paper & Canvas,6,18,1071.15,520.0,3120.0,4191.15,5238.94,1,Natural Plant Extracts (Haldi/Neel),Q1 (Jan-Mar),1.1,7410.29,90.6,19,4.68
KS-CRAFT-0432,Kullu Geometric Shawls,Himachal Pradesh,Textiles,Indigenous Himalayan Sheep Wool,7,29,1309.63,560.0,3920.0,5229.63,6537.04,1,Natural Unbleached Wool Hues,Q2 (Apr-Jun),0.95,7928.89,80.0,14,4.88
KS-CRAFT-0433,Mithila Madhubani,Bihar,Folk Painting,Handmade Recycled Paper & Canvas,3,15,396.35,520.0,1560.0,1956.35,2445.44,1,Organic Mineral Pigments,Q1 (Jan-Mar),1.1,3411.26,90.4,21,4.61
KS-CRAFT-0434,Ajrakh Handblock Print,Gujarat,Textiles,Organic Modal Cotton,7,3,1676.77,600.0,4200.0,5876.77,7345.96,0,16-Stage Natural Indigo & Madder,Q2 (Apr-Jun),0.95,7264.5,73.6,18,4.67
KS-CRAFT-0435,Pochampally Ikat,Telangana,Textiles,Pure Handloom Silk,9,6,3337.27,680.0,6120.0,9457.27,11821.59,1,Vegetable Dye Blend,Q3 (Jul-Sep),1.15,16310.84,97.1,24,4.67
KS-CRAFT-0436,Dhokra Metal Casting,Chhattisgarh,Metalwork,Lost-Wax Brass & Bell Metal,5,37,2277.83,540.0,2700.0,4977.83,6222.29,1,Natural Beeswax Patina,Q1 (Jan-Mar),1.1,9445.07,86.8,20,4.49
KS-CRAFT-0437,Bastar Wrought Iron,Chhattisgarh,Metalwork,Hand-Forged Recycled Iron,7,25,516.07,540.0,3780.0,4296.07,5370.09,1,Black Oxide Patina,Q4 (Oct-Dec),1.45,10560.35,100.0,19,4.55
KS-CRAFT-0438,Ajrakh Handblock Print,Gujarat,Textiles,Organic Modal Cotton,7,31,2097.65,600.0,4200.0,6297.65,7872.06,0,Pomegranate Rind Extract,Q2 (Apr-Jun),0.95,8767.25,74.5,18,4.65
KS-CRAFT-0439,Jaipur Blue Pottery,Rajasthan,Pottery,"Quartz Powder, Fuller's Earth & Glass",6,37,726.83,580.0,3480.0,4206.83,5258.54,1,Copper Oxide Green Glaze,Q3 (Jul-Sep),1.15,8208.03,93.5,24,4.45
KS-CRAFT-0440,Pochampally Ikat,Telangana,Textiles,Pure Handloom Silk,3,22,2545.78,680.0,2040.0,4585.78,5732.22,1,Natural Indigo/Madder,Q3 (Jul-Sep),1.15,8258.93,91.7,22,4.89
KS-CRAFT-0441,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,1,25,276.42,650.0,650.0,926.42,1158.02,1,Natural Vegetable Resins,Q2 (Apr-Jun),0.95,1418.59,79.0,15,4.85
KS-CRAFT-0442,Banarasi Brocade,Uttar Pradesh,Textiles,Mulberry Silk & Zari,14,7,6146.89,620.0,8680.0,14826.89,18533.61,1,Vegetable Dye Blend,Q4 (Oct-Dec),1.45,31260.06,100.0,23,4.89
KS-CRAFT-0443,Banarasi Brocade,Uttar Pradesh,Textiles,Mulberry Silk & Zari,5,27,5342.39,620.0,3100.0,8442.39,10552.99,1,Metallic Zari & Organic Dip,Q3 (Jul-Sep),1.15,16667.1,91.9,23,4.86
KS-CRAFT-0444,Banarasi Brocade,Uttar Pradesh,Textiles,Mulberry Silk & Zari,16,3,5006.95,620.0,9920.0,14926.95,18658.69,1,Vegetable Dye Blend,Q2 (Apr-Jun),0.95,19974.77,78.3,16,4.89
KS-CRAFT-0445,Ajrakh Handblock Print,Gujarat,Textiles,Organic Modal Cotton,4,28,675.78,600.0,2400.0,3075.78,3844.73,0,16-Stage Natural Indigo & Madder,Q2 (Apr-Jun),0.95,4089.76,65.3,13,4.58
KS-CRAFT-0446,Banarasi Brocade,Uttar Pradesh,Textiles,Mulberry Silk & Zari,14,38,5404.85,620.0,8680.0,14084.85,17606.06,1,Metallic Zari & Organic Dip,Q4 (Oct-Dec),1.45,34931.0,100.0,23,4.94
KS-CRAFT-0447,Kullu Geometric Shawls,Himachal Pradesh,Textiles,Indigenous Himalayan Sheep Wool,6,15,1511.57,560.0,3360.0,4871.57,6089.46,1,Natural Unbleached Wool Hues,Q2 (Apr-Jun),0.95,7038.92,74.9,16,4.82
KS-CRAFT-0448,Kashmiri Pashmina,Jammu & Kashmir,Textiles,Grade-A Changthangi Cashmere,10,30,10881.6,750.0,7500.0,18381.6,22977.0,1,Walnut Hull & Saffron Tint,Q1 (Jan-Mar),1.1,33160.85,91.3,16,4.88
KS-CRAFT-0449,Ajrakh Handblock Print,Gujarat,Textiles,Organic Modal Cotton,7,5,818.73,600.0,4200.0,5018.73,6273.41,0,16-Stage Natural Indigo & Madder,Q4 (Oct-Dec),1.45,9137.08,100.0,24,4.76
KS-CRAFT-0450,Banarasi Brocade,Uttar Pradesh,Textiles,Mulberry Silk & Zari,8,12,6280.45,620.0,4960.0,11240.45,14050.56,1,Vegetable Dye Blend,Q1 (Jan-Mar),1.1,18112.65,92.6,17,4.86
KS-CRAFT-0451,Pochampally Ikat,Telangana,Textiles,Pure Handloom Silk,6,16,3124.03,680.0,4080.0,7204.03,9005.04,1,Vegetable Dye Blend,Q3 (Jul-Sep),1.15,13053.28,95.7,25,4.82
KS-CRAFT-0452,Pochampally Ikat,Telangana,Textiles,Pure Handloom Silk,3,6,1864.19,680.0,2040.0,3904.19,4880.24,1,Vegetable Dye Blend,Q4 (Oct-Dec),1.45,8091.15,100.0,17,4.75
KS-CRAFT-0453,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,1,27,263.35,650.0,650.0,913.35,1141.69,1,Natural Vegetable Resins,Q3 (Jul-Sep),1.15,1732.32,96.8,24,4.77
KS-CRAFT-0454,Kashmiri Pashmina,Jammu & Kashmir,Textiles,Grade-A Changthangi Cashmere,12,32,6389.31,750.0,9000.0,15389.31,19236.64,1,Walnut Hull & Saffron Tint,Q1 (Jan-Mar),1.1,27210.94,95.5,19,4.92
KS-CRAFT-0455,Mithila Madhubani,Bihar,Folk Painting,Handmade Recycled Paper & Canvas,4,25,915.88,520.0,2080.0,2995.88,3744.85,1,Natural Plant Extracts (Haldi/Neel),Q1 (Jan-Mar),1.1,5647.02,96.3,19,4.57
KS-CRAFT-0456,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,1,20,910.9,650.0,650.0,1560.9,1951.12,1,Natural Vegetable Resins,Q4 (Oct-Dec),1.45,3756.77,100.0,18,4.75
KS-CRAFT-0457,Kashmiri Pashmina,Jammu & Kashmir,Textiles,Grade-A Changthangi Cashmere,20,12,6783.43,750.0,15000.0,21783.43,27229.29,1,Pure Natural Cashmere,Q2 (Apr-Jun),0.95,33140.22,75.8,17,4.85
KS-CRAFT-0458,Mithila Madhubani,Bihar,Folk Painting,Handmade Recycled Paper & Canvas,3,36,578.1,520.0,1560.0,2138.1,2672.62,1,Organic Mineral Pigments,Q2 (Apr-Jun),0.95,3650.65,84.2,16,4.78
KS-CRAFT-0459,Mithila Madhubani,Bihar,Folk Painting,Handmade Recycled Paper & Canvas,2,10,801.61,520.0,1040.0,1841.61,2302.01,1,Natural Plant Extracts (Haldi/Neel),Q3 (Jul-Sep),1.15,3301.18,97.5,24,4.65
KS-CRAFT-0460,Jaipur Blue Pottery,Rajasthan,Pottery,"Quartz Powder, Fuller's Earth & Glass",5,20,1307.45,580.0,2900.0,4207.45,5259.31,1,Cobalt Oxide Blue Glaze,Q3 (Jul-Sep),1.15,7426.63,90.0,22,4.6
KS-CRAFT-0461,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,5,4,412.53,650.0,3250.0,3662.53,4578.16,1,Natural Vegetable Resins,Q2 (Apr-Jun),0.95,4966.01,82.5,18,4.81
KS-CRAFT-0462,Mithila Madhubani,Bihar,Folk Painting,Handmade Recycled Paper & Canvas,5,13,726.46,520.0,2600.0,3326.46,4158.07,1,Natural Plant Extracts (Haldi/Neel),Q4 (Oct-Dec),1.45,7390.61,100.0,26,4.79
KS-CRAFT-0463,Dhokra Metal Casting,Chhattisgarh,Metalwork,Lost-Wax Brass & Bell Metal,7,31,1025.66,540.0,3780.0,4805.66,6007.07,1,Oxidized Brass Finish,Q2 (Apr-Jun),0.95,7798.14,82.7,21,4.56
KS-CRAFT-0464,Pochampally Ikat,Telangana,Textiles,Pure Handloom Silk,8,37,2224.79,680.0,5440.0,7664.79,9580.99,1,Natural Indigo/Madder,Q4 (Oct-Dec),1.45,19160.33,100.0,25,4.66
KS-CRAFT-0465,Dhokra Metal Casting,Chhattisgarh,Metalwork,Lost-Wax Brass & Bell Metal,4,36,1959.63,540.0,2160.0,4119.63,5149.54,1,Natural Beeswax Patina,Q4 (Oct-Dec),1.45,9919.56,100.0,25,4.64
KS-CRAFT-0466,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,2,6,545.72,650.0,1300.0,1845.72,2307.15,1,Organic Turmeric & Indigo Lacquer,Q4 (Oct-Dec),1.45,3987.78,100.0,18,4.78
KS-CRAFT-0467,Mithila Madhubani,Bihar,Folk Painting,Handmade Recycled Paper & Canvas,5,31,672.2,520.0,2600.0,3272.2,4090.25,1,Organic Mineral Pigments,Q2 (Apr-Jun),0.95,5259.46,80.7,15,4.66
KS-CRAFT-0468,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,2,10,752.86,650.0,1300.0,2052.86,2566.08,1,Natural Vegetable Resins,Q3 (Jul-Sep),1.15,3646.73,88.7,21,4.83
KS-CRAFT-0469,Bastar Wrought Iron,Chhattisgarh,Metalwork,Hand-Forged Recycled Iron,5,5,1005.38,540.0,2700.0,3705.38,4631.73,1,Black Oxide Patina,Q2 (Apr-Jun),0.95,5272.5,80.0,15,4.67
KS-CRAFT-0470,Mithila Madhubani,Bihar,Folk Painting,Handmade Recycled Paper & Canvas,5,31,577.26,520.0,2600.0,3177.26,3971.58,1,Natural Plant Extracts (Haldi/Neel),Q1 (Jan-Mar),1.1,5638.88,85.3,16,4.71
KS-CRAFT-0471,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,4,34,598.34,650.0,2600.0,3198.34,3997.93,1,Organic Turmeric & Indigo Lacquer,Q1 (Jan-Mar),1.1,6040.2,90.0,17,4.81
KS-CRAFT-0472,Kullu Geometric Shawls,Himachal Pradesh,Textiles,Indigenous Himalayan Sheep Wool,6,3,942.93,560.0,3360.0,4302.93,5378.66,1,Vegetable Dye Borders,Q4 (Oct-Dec),1.45,9303.51,100.0,25,4.66
KS-CRAFT-0473,Mithila Madhubani,Bihar,Folk Painting,Handmade Recycled Paper & Canvas,7,12,614.12,520.0,3640.0,4254.12,5317.65,1,Organic Mineral Pigments,Q1 (Jan-Mar),1.1,7081.32,84.7,15,4.8
KS-CRAFT-0474,Mithila Madhubani,Bihar,Folk Painting,Handmade Recycled Paper & Canvas,6,38,894.83,520.0,3120.0,4014.83,5018.54,1,Organic Mineral Pigments,Q3 (Jul-Sep),1.15,8173.96,92.3,16,4.74
KS-CRAFT-0475,Ajrakh Handblock Print,Gujarat,Textiles,Organic Modal Cotton,6,30,1830.4,600.0,3600.0,5430.4,6788.0,1,16-Stage Natural Indigo & Madder,Q3 (Jul-Sep),1.15,10213.06,89.3,21,4.62
KS-CRAFT-0476,Bastar Wrought Iron,Chhattisgarh,Metalwork,Hand-Forged Recycled Iron,6,16,630.83,540.0,3240.0,3870.83,4838.54,1,Charcoal Forge Oxidation,Q4 (Oct-Dec),1.45,8863.05,100.0,22,4.47
KS-CRAFT-0477,Kashmiri Pashmina,Jammu & Kashmir,Textiles,Grade-A Changthangi Cashmere,20,23,10284.02,750.0,15000.0,25284.02,31605.03,1,Pure Natural Cashmere,Q3 (Jul-Sep),1.15,49060.92,95.6,21,4.98
KS-CRAFT-0478,Kullu Geometric Shawls,Himachal Pradesh,Textiles,Indigenous Himalayan Sheep Wool,9,17,1123.83,560.0,5040.0,6163.83,7704.79,1,Natural Unbleached Wool Hues,Q4 (Oct-Dec),1.45,13384.41,100.0,23,4.68
KS-CRAFT-0479,Dhokra Metal Casting,Chhattisgarh,Metalwork,Lost-Wax Brass & Bell Metal,10,25,986.44,540.0,5400.0,6386.44,7983.05,1,Natural Beeswax Patina,Q4 (Oct-Dec),1.45,14393.59,100.0,20,4.65
KS-CRAFT-0480,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,5,3,635.0,650.0,3250.0,3885.0,4856.25,1,Natural Vegetable Resins,Q3 (Jul-Sep),1.15,6480.5,97.0,22,4.66
KS-CRAFT-0481,Mithila Madhubani,Bihar,Folk Painting,Handmade Recycled Paper & Canvas,4,33,1050.44,520.0,2080.0,3130.44,3913.05,1,Natural Plant Extracts (Haldi/Neel),Q2 (Apr-Jun),0.95,5102.73,77.7,18,4.77
KS-CRAFT-0482,Bastar Wrought Iron,Chhattisgarh,Metalwork,Hand-Forged Recycled Iron,5,29,1262.39,540.0,2700.0,3962.39,4952.99,0,Charcoal Forge Oxidation,Q3 (Jul-Sep),1.15,6805.62,79.4,19,4.53
KS-CRAFT-0483,Bastar Wrought Iron,Chhattisgarh,Metalwork,Hand-Forged Recycled Iron,3,24,1035.14,540.0,1620.0,2655.14,3318.92,1,Black Oxide Patina,Q1 (Jan-Mar),1.1,4545.29,85.5,21,4.53
KS-CRAFT-0484,Jaipur Blue Pottery,Rajasthan,Pottery,"Quartz Powder, Fuller's Earth & Glass",6,14,1146.54,580.0,3480.0,4626.54,5783.18,1,Copper Oxide Green Glaze,Q2 (Apr-Jun),0.95,6966.76,75.6,13,4.55
KS-CRAFT-0485,Kullu Geometric Shawls,Himachal Pradesh,Textiles,Indigenous Himalayan Sheep Wool,5,22,1613.43,560.0,2800.0,4413.43,5516.79,1,Vegetable Dye Borders,Q2 (Apr-Jun),0.95,6539.56,76.3,13,4.7
KS-CRAFT-0486,Banarasi Brocade,Uttar Pradesh,Textiles,Mulberry Silk & Zari,13,33,2307.22,620.0,8060.0,10367.22,12959.02,1,Metallic Zari & Organic Dip,Q4 (Oct-Dec),1.45,24646.54,100.0,24,4.88
KS-CRAFT-0487,Ajrakh Handblock Print,Gujarat,Textiles,Organic Modal Cotton,3,36,1833.21,600.0,1800.0,3633.21,4541.51,1,16-Stage Natural Indigo & Madder,Q2 (Apr-Jun),0.95,5740.63,72.0,15,4.77
KS-CRAFT-0488,Banarasi Brocade,Uttar Pradesh,Textiles,Mulberry Silk & Zari,9,8,6209.05,620.0,5580.0,11789.05,14736.31,1,Metallic Zari & Organic Dip,Q1 (Jan-Mar),1.1,18811.49,93.5,22,4.76
KS-CRAFT-0489,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,3,21,390.39,650.0,1950.0,2340.39,2925.49,1,Natural Vegetable Resins,Q2 (Apr-Jun),0.95,3663.34,80.2,16,4.69
KS-CRAFT-0490,Banarasi Brocade,Uttar Pradesh,Textiles,Mulberry Silk & Zari,14,9,4606.39,620.0,8680.0,13286.39,16607.99,1,Vegetable Dye Blend,Q1 (Jan-Mar),1.1,22282.44,87.1,22,4.95
KS-CRAFT-0491,Kashmiri Pashmina,Jammu & Kashmir,Textiles,Grade-A Changthangi Cashmere,12,24,5176.81,750.0,9000.0,14176.81,17721.01,1,Walnut Hull & Saffron Tint,Q2 (Apr-Jun),0.95,21098.14,77.6,18,4.83
KS-CRAFT-0492,Pochampally Ikat,Telangana,Textiles,Pure Handloom Silk,9,31,2218.98,680.0,6120.0,8338.98,10423.72,1,Vegetable Dye Blend,Q1 (Jan-Mar),1.1,15126.78,86.1,21,4.85
KS-CRAFT-0493,Banarasi Brocade,Uttar Pradesh,Textiles,Mulberry Silk & Zari,14,32,2766.72,620.0,8680.0,11446.72,14308.4,1,Vegetable Dye Blend,Q4 (Oct-Dec),1.45,28464.08,100.0,21,4.81
KS-CRAFT-0494,Dhokra Metal Casting,Chhattisgarh,Metalwork,Lost-Wax Brass & Bell Metal,8,28,2634.44,540.0,4320.0,6954.44,8693.05,1,Oxidized Brass Finish,Q2 (Apr-Jun),0.95,11247.68,82.9,18,4.46
KS-CRAFT-0495,Kullu Geometric Shawls,Himachal Pradesh,Textiles,Indigenous Himalayan Sheep Wool,5,13,1661.57,560.0,2800.0,4461.57,5576.96,1,Vegetable Dye Borders,Q1 (Jan-Mar),1.1,7667.02,85.2,15,4.85
KS-CRAFT-0496,Banarasi Brocade,Uttar Pradesh,Textiles,Mulberry Silk & Zari,13,22,4992.64,620.0,8060.0,13052.64,16315.8,1,Vegetable Dye Blend,Q3 (Jul-Sep),1.15,24407.54,90.7,18,4.79
KS-CRAFT-0497,Kullu Geometric Shawls,Himachal Pradesh,Textiles,Indigenous Himalayan Sheep Wool,3,30,1413.29,560.0,1680.0,3093.29,3866.61,1,Vegetable Dye Borders,Q4 (Oct-Dec),1.45,7538.69,100.0,23,4.69
KS-CRAFT-0498,Banarasi Brocade,Uttar Pradesh,Textiles,Mulberry Silk & Zari,6,32,4746.3,620.0,3720.0,8466.3,10582.88,1,Metallic Zari & Organic Dip,Q4 (Oct-Dec),1.45,21334.37,100.0,26,4.77
KS-CRAFT-0499,Banarasi Brocade,Uttar Pradesh,Textiles,Mulberry Silk & Zari,10,6,4325.47,620.0,6200.0,10525.47,13156.84,1,Metallic Zari & Organic Dip,Q4 (Oct-Dec),1.45,23698.28,100.0,23,4.75
KS-CRAFT-0500,Mithila Madhubani,Bihar,Folk Painting,Handmade Recycled Paper & Canvas,5,27,778.13,520.0,2600.0,3378.13,4222.66,1,Organic Mineral Pigments,Q2 (Apr-Jun),0.95,5129.06,80.3,16,4.69
KS-CRAFT-0501,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,3,3,943.2,650.0,1950.0,2893.2,3616.5,1,Natural Vegetable Resins,Q4 (Oct-Dec),1.45,6394.97,100.0,18,4.88
KS-CRAFT-0502,Pochampally Ikat,Telangana,Textiles,Pure Handloom Silk,8,21,1485.22,680.0,5440.0,6925.22,8656.52,1,Natural Indigo/Madder,Q1 (Jan-Mar),1.1,12138.68,91.2,21,4.83
KS-CRAFT-0503,Jaipur Blue Pottery,Rajasthan,Pottery,"Quartz Powder, Fuller's Earth & Glass",5,14,1076.89,580.0,2900.0,3976.89,4971.11,1,Cobalt Oxide Blue Glaze,Q4 (Oct-Dec),1.45,9007.43,100.0,20,4.55
KS-CRAFT-0504,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,2,4,258.12,650.0,1300.0,1558.12,1947.65,1,Natural Vegetable Resins,Q2 (Apr-Jun),0.95,2226.34,84.1,15,4.68
KS-CRAFT-0505,Jaipur Blue Pottery,Rajasthan,Pottery,"Quartz Powder, Fuller's Earth & Glass",6,14,1519.86,580.0,3480.0,4999.86,6249.82,1,Copper Oxide Green Glaze,Q4 (Oct-Dec),1.45,11320.64,100.0,20,4.5
KS-CRAFT-0506,Kashmiri Pashmina,Jammu & Kashmir,Textiles,Grade-A Changthangi Cashmere,25,18,9232.49,750.0,18750.0,27982.49,34978.11,1,Pure Natural Cashmere,Q1 (Jan-Mar),1.1,48281.84,90.7,19,5.0
KS-CRAFT-0507,Kashmiri Pashmina,Jammu & Kashmir,Textiles,Grade-A Changthangi Cashmere,18,33,5575.06,750.0,13500.0,19075.06,23843.83,0,Walnut Hull & Saffron Tint,Q4 (Oct-Dec),1.45,39239.36,100.0,26,5.0
KS-CRAFT-0508,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,5,8,304.76,650.0,3250.0,3554.76,4443.45,1,Organic Turmeric & Indigo Lacquer,Q4 (Oct-Dec),1.45,7924.73,100.0,22,4.8
KS-CRAFT-0509,Ajrakh Handblock Print,Gujarat,Textiles,Organic Modal Cotton,6,33,1281.05,600.0,3600.0,4881.05,6101.31,1,Pomegranate Rind Extract,Q1 (Jan-Mar),1.1,9010.55,96.0,23,4.62
KS-CRAFT-0510,Pochampally Ikat,Telangana,Textiles,Pure Handloom Silk,7,33,1359.69,680.0,4760.0,6119.69,7649.61,1,Natural Indigo/Madder,Q3 (Jul-Sep),1.15,12087.94,91.4,22,4.66
KS-CRAFT-0511,Kullu Geometric Shawls,Himachal Pradesh,Textiles,Indigenous Himalayan Sheep Wool,4,20,1710.07,560.0,2240.0,3950.07,4937.59,1,Vegetable Dye Borders,Q1 (Jan-Mar),1.1,6784.92,86.9,21,4.8
KS-CRAFT-0512,Kashmiri Pashmina,Jammu & Kashmir,Textiles,Grade-A Changthangi Cashmere,21,14,8012.78,750.0,15750.0,23762.78,29703.47,1,Walnut Hull & Saffron Tint,Q2 (Apr-Jun),0.95,35017.47,81.9,20,4.89
KS-CRAFT-0513,Banarasi Brocade,Uttar Pradesh,Textiles,Mulberry Silk & Zari,14,12,6215.95,620.0,8680.0,14895.95,18619.94,1,Vegetable Dye Blend,Q2 (Apr-Jun),0.95,22361.44,74.6,16,4.91
KS-CRAFT-0514,Dhokra Metal Casting,Chhattisgarh,Metalwork,Lost-Wax Brass & Bell Metal,4,10,2120.3,540.0,2160.0,4280.3,5350.38,1,Oxidized Brass Finish,Q3 (Jul-Sep),1.15,7428.74,91.5,22,4.64
KS-CRAFT-0515,Bastar Wrought Iron,Chhattisgarh,Metalwork,Hand-Forged Recycled Iron,5,27,1151.86,540.0,2700.0,3851.86,4814.82,1,Charcoal Forge Oxidation,Q2 (Apr-Jun),0.95,6048.19,77.1,15,4.65
KS-CRAFT-0516,Jaipur Blue Pottery,Rajasthan,Pottery,"Quartz Powder, Fuller's Earth & Glass",6,5,1235.31,580.0,3480.0,4715.31,5894.14,1,Copper Oxide Green Glaze,Q3 (Jul-Sep),1.15,8434.26,93.2,24,4.66
KS-CRAFT-0517,Ajrakh Handblock Print,Gujarat,Textiles,Organic Modal Cotton,5,19,1803.47,600.0,3000.0,4803.47,6004.34,1,Pomegranate Rind Extract,Q3 (Jul-Sep),1.15,8748.24,96.4,19,4.72
KS-CRAFT-0518,Dhokra Metal Casting,Chhattisgarh,Metalwork,Lost-Wax Brass & Bell Metal,6,3,1495.21,540.0,3240.0,4735.21,5919.01,1,Natural Beeswax Patina,Q3 (Jul-Sep),1.15,7637.0,88.8,16,4.56
KS-CRAFT-0519,Dhokra Metal Casting,Chhattisgarh,Metalwork,Lost-Wax Brass & Bell Metal,8,4,1266.85,540.0,4320.0,5586.85,6983.56,1,Natural Beeswax Patina,Q3 (Jul-Sep),1.15,9927.77,96.1,24,4.69
KS-CRAFT-0520,Banarasi Brocade,Uttar Pradesh,Textiles,Mulberry Silk & Zari,6,11,5882.7,620.0,3720.0,9602.7,12003.38,1,Metallic Zari & Organic Dip,Q1 (Jan-Mar),1.1,16813.98,92.6,18,4.87
KS-CRAFT-0521,Banarasi Brocade,Uttar Pradesh,Textiles,Mulberry Silk & Zari,9,23,5508.24,620.0,5580.0,11088.24,13860.3,1,Metallic Zari & Organic Dip,Q4 (Oct-Dec),1.45,25453.71,100.0,21,5.0
KS-CRAFT-0522,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,2,34,558.4,650.0,1300.0,1858.4,2323.0,0,Organic Turmeric & Indigo Lacquer,Q3 (Jul-Sep),1.15,3191.33,77.8,17,4.69
KS-CRAFT-0523,Jaipur Blue Pottery,Rajasthan,Pottery,"Quartz Powder, Fuller's Earth & Glass",6,31,1189.84,580.0,3480.0,4669.84,5837.3,1,Cobalt Oxide Blue Glaze,Q2 (Apr-Jun),0.95,7096.77,72.4,17,4.64
KS-CRAFT-0524,Pochampally Ikat,Telangana,Textiles,Pure Handloom Silk,5,3,2897.45,680.0,3400.0,6297.45,7871.81,0,Vegetable Dye Blend,Q4 (Oct-Dec),1.45,11430.6,100.0,25,4.79
KS-CRAFT-0525,Bastar Wrought Iron,Chhattisgarh,Metalwork,Hand-Forged Recycled Iron,5,7,879.66,540.0,2700.0,3579.66,4474.57,1,Charcoal Forge Oxidation,Q4 (Oct-Dec),1.45,7710.46,100.0,24,4.48
KS-CRAFT-0526,Bastar Wrought Iron,Chhattisgarh,Metalwork,Hand-Forged Recycled Iron,4,28,1150.02,540.0,2160.0,3310.02,4137.52,1,Charcoal Forge Oxidation,Q3 (Jul-Sep),1.15,6216.32,98.7,20,4.66
KS-CRAFT-0527,Channapatna Lacquerware,Karnataka,Woodcraft,Seasoned Hale Wood & Vegetable Lac,2,27,638.13,650.0,1300.0,1938.13,2422.66,1,Natural Vegetable Resins,Q2 (Apr-Jun),0.95,3092.95,83.1,19,4.74
KS-CRAFT-0528,Banarasi Brocade,Uttar Pradesh,Textiles,Mulberry Silk & Zari,16,5,3014.7,620.0,9920.0,12934.7,16168.38,1,Metallic Zari & Organic Dip,Q4 (Oct-Dec),1.45,27881.39,100.0,22,4.83
KS-CRAFT-0529,Bastar Wrought Iron,Chhattisgarh,Metalwork,Hand-Forged Recycled Iron,2,6,440.75,540.0,1080.0,1520.75,1900.94,1,Charcoal Forge Oxidation,Q4 (Oct-Dec),1.45,3266.71,100.0,23,4.58
KS-CRAFT-0530,Bastar Wrought Iron,Chhattisgarh,Metalwork,Hand-Forged Recycled Iron,7,7,1037.28,540.0,3780.0,4817.28,6021.6,1,Charcoal Forge Oxidation,Q2 (Apr-Jun),0.95,6869.38,71.7,18,4.6
KS-CRAFT-0531,Dhokra Metal Casting,Chhattisgarh,Metalwork,Lost-Wax Brass & Bell Metal,4,6,1227.27,540.0,2160.0,3387.27,4234.09,1,Natural Beeswax Patina,Q2 (Apr-Jun),0.95,4791.28,73.7,16,4.65
KS-CRAFT-0532,Banarasi Brocade,Uttar Pradesh,Textiles,Mulberry Silk & Zari,12,17,4758.4,620.0,7440.0,12198.4,15248.0,1,Metallic Zari & Organic Dip,Q1 (Jan-Mar),1.1,20983.12,94.1,24,4.92
KS-CRAFT-0533,Ajrakh Handblock Print,Gujarat,Textiles,Organic Modal Cotton,8,11,1463.95,600.0,4800.0,6263.95,7829.94,1,16-Stage Natural Indigo & Madder,Q1 (Jan-Mar),1.1,10830.25,91.3,18,4.58
